Time,P1,P2,IM,Rec
1486,0.999967632,0.995951661,1.7,0.998
1487,0.999967747,0.995961197,1.7,0.998
1488,0.999967862,0.995970707,1.7,0.998
1489,0.999967976,0.995980191,1.7,0.998
1490,0.99996809,0.99598965,1.7,0.998
1491,0.999968204,0.995999082,1.7,0.998
1492,0.999968317,0.996008489,1.7,0.998
1493,0.999968429,0.996017871,1.7,0.998
1494,0.999968542,0.996027227,1.7,0.998
1495,0.999968653,0.996036557,1.7,0.998
1496,0.999968764,0.996045862,1.7,0.998
1497,0.999968875,0.996055142,1.7,0.998
1498,0.999968986,0.996064397,1.7,0.998
1499,0.999969095,0.996073626,1.7,0.998
1500,0.999969205,0.996082831,1.7,0.998
1501,0.999969314,0.99609201,1.7,0.998
1502,0.999969422,0.996101165,1.7,0.998
1503,0.999969531,0.996110295,1.7,0.998
1504,0.999969638,0.9961194,1.7,0.998
1505,0.999969746,0.996128481,1.7,0.998
1506,0.999969852,0.996137537,1.7,0.998
1507,0.999969959,0.996146568,1.7,0.998
1508,0.999970065,0.996155575,1.7,0.998
1509,0.99997017,0.996164558,1.7,0.998
1510,0.999970276,0.996173516,1.7,0.998
1511,0.99997038,0.996182451,1.7,0.998
1512,0.999970485,0.996191361,1.7,0.998
1513,0.999970589,0.996200247,1.7,0.998
1514,0.999970692,0.996209109,1.7,0.998
1515,0.999970795,0.996217947,1.7,0.998
1516,0.999970898,0.996226762,1.7,0.998
1517,0.999971,0.996235552,1.7,0.998
1518,0.999971102,0.996244319,1.7,0.998
1519,0.999971204,0.996253063,1.7,0.998
1520,0.999971305,0.996261782,1.7,0.998
1521,0.999971405,0.996270479,1.7,0.998
1522,0.999971506,0.996279152,1.7,0.998
1523,0.999971605,0.996287802,1.7,0.998
1524,0.999971705,0.996296428,1.7,0.998
1525,0.999971804,0.996305031,1.7,0.998
1526,0.999971903,0.996313611,1.7,0.998
1527,0.999972001,0.996322169,1.7,0.998
1528,0.999972099,0.996330703,1.7,0.998
1529,0.999972196,0.996339214,1.7,0.998
1530,0.999972294,0.996347702,1.7,0.998
1531,0.99997239,0.996356168,1.7,0.998
1532,0.999972487,0.996364611,1.7,0.998
1533,0.999972583,0.996373032,1.7,0.998
1534,0.999972678,0.996381429,1.7,0.998
1535,0.999972774,0.996389805,1.7,0.998
1536,0.999972868,0.996398158,1.7,0.998
1537,0.999972963,0.996406488,1.7,0.998
1538,0.999973057,0.996414797,1.7,0.998
1539,0.999973151,0.996423083,1.7,0.998
1540,0.999973244,0.996431347,1.7,0.998
1541,0.999973337,0.996439589,1.7,0.998
1542,0.99997343,0.996447809,1.7,0.998
1543,0.999973522,0.996456007,1.7,0.998
1544,0.999973614,0.996464183,1.7,0.998
1545,0.999973706,0.996472338,1.7,0.998
1546,0.999973797,0.99648047,1.7,0.998
1547,0.999973888,0.996488581,1.7,0.998
1548,0.999973978,0.996496671,1.7,0.998
1549,0.999974069,0.996504739,1.7,0.998
1550,0.999974158,0.996512785,1.7,0.998
1551,0.999974248,0.99652081,1.7,0.998
1552,0.999974337,0.996528814,1.7,0.999
1553,0.999974426,0.996536796,1.7,0.999
1554,0.999974514,0.996544757,1.7,0.999
1555,0.999974602,0.996552697,1.7,0.999
1556,0.99997469,0.996560616,1.7,0.999
1557,0.999974777,0.996568514,1.7,0.999
1558,0.999974864,0.996576391,1.7,0.999
1559,0.999974951,0.996584247,1.7,0.999
1560,0.999975037,0.996592082,1.7,0.999
1561,0.999975123,0.996599897,1.7,0.999
1562,0.999975209,0.99660769,1.7,0.999
1563,0.999975294,0.996615463,1.7,0.999
1564,0.999975379,0.996623216,1.7,0.999
1565,0.999975464,0.996630948,1.7,0.999
1566,0.999975548,0.99663866,1.7,0.999
1567,0.999975633,0.996646351,1.7,0.999
1568,0.999975716,0.996654022,1.7,0.999
1569,0.9999758,0.996661672,1.7,0.999
1570,0.999975883,0.996669303,1.7,0.999
1571,0.999975965,0.996676913,1.7,0.999
1572,0.999976048,0.996684503,1.7,0.999
1573,0.99997613,0.996692073,1.7,0.999
1574,0.999976212,0.996699623,1.7,0.999
1575,0.999976293,0.996707153,1.7,0.999
1576,0.999976374,0.996714664,1.7,0.999
1577,0.999976455,0.996722154,1.7,0.999
1578,0.999976536,0.996729625,1.7,0.999
1579,0.999976616,0.996737077,1.7,0.999
1580,0.999976696,0.996744508,1.7,0.999
1581,0.999976776,0.99675192,1.7,0.999
1582,0.999976855,0.996759313,1.7,0.999
1583,0.999976934,0.996766686,1.7,0.999
1584,0.999977013,0.99677404,1.7,0.999
1585,0.999977091,0.996781374,1.7,0.999
1586,0.999977169,0.996788689,1.7,0.999
1587,0.999977247,0.996795985,1.7,0.999
1588,0.999977324,0.996803262,1.7,0.999
1589,0.999977402,0.99681052,1.7,0.999
1590,0.999977478,0.996817759,1.7,0.999
1591,0.999977555,0.996824978,1.7,0.999
1592,0.999977631,0.996832179,1.7,0.999
1593,0.999977707,0.996839361,1.7,0.999
1594,0.999977783,0.996846524,1.7,0.999
1595,0.999977859,0.996853669,1.7,0.999
1596,0.999977934,0.996860794,1.7,0.999
1597,0.999978009,0.996867901,1.7,0.999
1598,0.999978083,0.99687499,1.7,0.999
1599,0.999978157,0.99688206,1.7,0.999
1600,0.999978232,0.996889111,1.7,0.999
1601,0.999978305,0.996896144,1.7,0.999
1602,0.999978379,0.996903159,1.7,0.999
1603,0.999978452,0.996910156,1.7,0.999
1604,0.999978525,0.996917134,1.7,0.999
1605,0.999978597,0.996924094,1.7,0.999
1606,0.99997867,0.996931036,1.7,0.999
1607,0.999978742,0.996937959,1.7,0.999
1608,0.999978814,0.996944865,1.7,0.999
1609,0.999978885,0.996951753,1.7,0.999
1610,0.999978956,0.996958623,1.7,0.999
1611,0.999979027,0.996965474,1.7,0.999
1612,0.999979098,0.996972309,1.7,0.999
1613,0.999979168,0.996979125,1.7,0.999
1614,0.999979239,0.996985924,1.7,0.999
1615,0.999979308,0.996992704,1.7,0.999
1616,0.999979378,0.996999468,1.7,0.999
1617,0.999979447,0.997006214,1.7,0.999
1618,0.999979517,0.997012942,1.7,0.999
1619,0.999979585,0.997019653,1.7,0.999
1620,0.999979654,0.997026346,1.7,0.999
1621,0.999979722,0.997033022,1.7,0.999
1622,0.99997979,0.997039681,1.7,0.999
1623,0.999979858,0.997046322,1.7,0.999
1624,0.999979926,0.997052947,1.7,0.999
1625,0.999979993,0.997059554,1.7,0.999
1626,0.99998006,0.997066144,1.7,0.999
1627,0.999980127,0.997072717,1.7,0.999
1628,0.999980193,0.997079273,1.7,0.999
1629,0.99998026,0.997085812,1.7,0.999
1630,0.999980326,0.997092334,1.7,0.999
1631,0.999980391,0.997098839,1.7,0.999
1632,0.999980457,0.997105328,1.7,0.999
1633,0.999980522,0.9971118,1.7,0.999
1634,0.999980587,0.997118255,1.7,0.999
1635,0.999980652,0.997124693,1.7,0.999
1636,0.999980717,0.997131115,1.7,0.999
1637,0.999980781,0.99713752,1.7,0.999
1638,0.999980845,0.997143909,1.7,0.999
1639,0.999980909,0.997150281,1.7,0.999
1640,0.999980973,0.997156637,1.7,0.999
1641,0.999981036,0.997162977,1.7,0.999
1642,0.999981099,0.9971693,1.7,0.999
1643,0.999981162,0.997175607,1.7,0.999
1644,0.999981225,0.997181898,1.7,0.999
1645,0.999981287,0.997188172,1.7,0.999
1646,0.999981349,0.997194431,1.7,0.999
1647,0.999981411,0.997200673,1.7,0.999
1648,0.999981473,0.997206899,1.7,0.999
1649,0.999981534,0.99721311,1.7,0.999
1650,0.999981596,0.997219304,1.7,0.999
1651,0.999981657,0.997225483,1.7,0.999
1652,0.999981717,0.997231645,1.7,0.999
1653,0.999981778,0.997237792,1.7,0.999
1654,0.999981838,0.997243923,1.7,0.999
1655,0.999981898,0.997250039,1.7,0.999
1656,0.999981958,0.997256139,1.7,0.999
1657,0.999982018,0.997262223,1.7,0.999
1658,0.999982077,0.997268291,1.7,0.999
1659,0.999982137,0.997274345,1.7,0.999
1660,0.999982196,0.997280382,1.7,0.999
1661,0.999982254,0.997286404,1.7,0.999
1662,0.999982313,0.997292411,1.7,0.999
1663,0.999982371,0.997298403,1.7,0.999
1664,0.999982429,0.997304379,1.7,0.999
1665,0.999982487,0.99731034,1.7,0.999
1666,0.999982545,0.997316285,1.7,0.999
1667,0.999982603,0.997322216,1.7,0.999
1668,0.99998266,0.997328131,1.7,0.999
1669,0.999982717,0.997334032,1.7,0.999
1670,0.999982774,0.997339917,1.7,0.999
1671,0.99998283,0.997345787,1.7,0.999
1672,0.999982887,0.997351643,1.7,0.999
1673,0.999982943,0.997357483,1.7,0.999
1674,0.999982999,0.997363309,1.7,0.999
1675,0.999983055,0.99736912,1.7,0.999
1676,0.999983111,0.997374916,1.7,0.999
1677,0.999983166,0.997380697,1.7,0.999
1678,0.999983221,0.997386464,1.7,0.999
1679,0.999983276,0.997392216,1.7,0.999
1680,0.999983331,0.997397953,1.7,0.999
1681,0.999983385,0.997403676,1.7,0.999
1682,0.99998344,0.997409384,1.7,0.999
1683,0.999983494,0.997415078,1.7,0.999
1684,0.999983548,0.997420757,1.7,0.999
1685,0.999983602,0.997426422,1.7,0.999
1686,0.999983655,0.997432073,1.7,0.999
1687,0.999983709,0.997437709,1.7,0.999
1688,0.999983762,0.997443331,1.7,0.999
1689,0.999983815,0.997448939,1.7,0.999
1690,0.999983868,0.997454533,1.7,0.999
1691,0.99998392,0.997460112,1.7,0.999
1692,0.999983973,0.997465678,1.7,0.999
1693,0.999984025,0.997471229,1.7,0.999
1694,0.999984077,0.997476766,1.7,0.999
1695,0.999984129,0.99748229,1.7,0.999
1696,0.999984181,0.997487799,1.7,0.999
1697,0.999984232,0.997493295,1.7,0.999
1698,0.999984283,0.997498776,1.7,0.999
1699,0.999984334,0.997504244,1.7,0.999
1700,0.999984385,0.997509698,1.7,0.999
1701,0.999984436,0.997515138,1.7,0.999
1702,0.999984487,0.997520565,1.7,0.999
1703,0.999984537,0.997525978,1.7,0.999
1704,0.999984587,0.997531377,1.7,0.999
1705,0.999984637,0.997536763,1.7,1
1706,0.999984687,0.997542135,1.7,1
1707,0.999984736,0.997547494,1.7,1
1708,0.999984786,0.997552839,1.7,1
1709,0.999984835,0.99755817,1.7,1
1710,0.999984884,0.997563489,1.7,1
1711,0.999984933,0.997568794,1.7,1
1712,0.999984982,0.997574085,1.7,1
1713,0.99998503,0.997579364,1.7,1
1714,0.999985079,0.997584629,1.7,1
1715,0.999985127,0.997589881,1.7,1
1716,0.999985175,0.99759512,1.7,1
1717,0.999985223,0.997600345,1.7,1
1718,0.99998527,0.997605558,1.7,1
1719,0.999985318,0.997610757,1.7,1
1720,0.999985365,0.997615944,1.7,1
1721,0.999985412,0.997621117,1.7,1
1722,0.999985459,0.997626278,1.7,1
1723,0.999985506,0.997631426,1.7,1
1724,0.999985553,0.99763656,1.7,1
1725,0.999985599,0.997641682,1.7,1
1726,0.999985646,0.997646792,1.7,1
1727,0.999985692,0.997651888,1.7,1
1728,0.999985738,0.997656972,1.7,1
1729,0.999985784,0.997662043,1.7,1
1730,0.999985829,0.997667101,1.7,1
1731,0.999985875,0.997672147,1.7,1
1732,0.99998592,0.99767718,1.7,1
1733,0.999985965,0.9976822,1.7,1
1734,0.99998601,0.997687208,1.7,1
1735,0.999986055,0.997692204,1.7,1
1736,0.9999861,0.997697187,1.7,1
1737,0.999986144,0.997702158,1.7,1
1738,0.999986188,0.997707116,1.7,1
1739,0.999986233,0.997712063,1.7,1
1740,0.999986277,0.997716996,1.7,1
1741,0.99998632,0.997721918,1.7,1
1742,0.999986364,0.997726827,1.7,1
1743,0.999986408,0.997731724,1.7,1
1744,0.999986451,0.997736609,1.7,1
1745,0.999986494,0.997741482,1.7,1
1746,0.999986537,0.997746343,1.7,1
1747,0.99998658,0.997751191,1.7,1
1748,0.999986623,0.997756028,1.7,1
1749,0.999986666,0.997760853,1.7,1
1750,0.999986708,0.997765665,1.7,1
1751,0.99998675,0.997770466,1.7,1
1752,0.999986793,0.997775255,1.7,1
1753,0.999986835,0.997780032,1.7,1
1754,0.999986876,0.997784797,1.7,1
1755,0.999986918,0.997789551,1.7,1
1756,0.99998696,0.997794293,1.7,1
1757,0.999987001,0.997799023,1.7,1
1758,0.999987042,0.997803741,1.7,1
1759,0.999987084,0.997808447,1.7,1
1760,0.999987125,0.997813142,1.7,1
1761,0.999987165,0.997817826,1.7,1
1762,0.999987206,0.997822498,1.7,1
1763,0.999987247,0.997827158,1.7,1
1764,0.999987287,0.997831807,1.7,1
1765,0.999987327,0.997836444,1.7,1
1766,0.999987367,0.99784107,1.7,1
1767,0.999987407,0.997845685,1.7,1
1768,0.999987447,0.997850288,1.7,1
1769,0.999987487,0.99785488,1.7,1
1770,0.999987526,0.99785946,1.7,1
1771,0.999987566,0.99786403,1.7,1
1772,0.999987605,0.997868588,1.7,1
1773,0.999987644,0.997873135,1.7,1
1774,0.999987683,0.99787767,1.7,1
1775,0.999987722,0.997882195,1.7,1
1776,0.999987761,0.997886708,1.7,1
1777,0.999987799,0.997891211,1.7,1
1778,0.999987838,0.997895702,1.7,1
1779,0.999987876,0.997900182,1.7,1
1780,0.999987914,0.997904651,1.7,1
1781,0.999987952,0.99790911,1.7,1
1782,0.99998799,0.997913557,1.7,1
1783,0.999988028,0.997917994,1.7,1
1784,0.999988065,0.997922419,1.7,1
1785,0.999988103,0.997926834,1.7,1
1786,0.99998814,0.997931238,1.7,1
1787,0.999988177,0.997935631,1.7,1
1788,0.999988214,0.997940014,1.7,1
1789,0.999988251,0.997944386,1.7,1
1790,0.999988288,0.997948747,1.7,1
1791,0.999988325,0.997953097,1.7,1
1792,0.999988361,0.997957437,1.7,1
1793,0.999988398,0.997961766,1.7,1
1794,0.999988434,0.997966085,1.7,1
1795,0.99998847,0.997970393,1.7,1
1796,0.999988506,0.99797469,1.7,1
1797,0.999988542,0.997978977,1.7,1
1798,0.999988578,0.997983254,1.7,1
1799,0.999988614,0.99798752,1.7,1
1800,0.999988649,0.997991776,1.7,1
1801,0.999988685,0.997996021,1.7,1
1802,0.99998872,0.998000257,1.7,1
1803,0.999988755,0.998004481,1.7,1
1804,0.99998879,0.998008696,1.7,1
1805,0.999988825,0.9980129,1.7,1
1806,0.99998886,0.998017094,1.7,1
1807,0.999988895,0.998021278,1.7,1
1808,0.999988929,0.998025452,1.7,1
1809,0.999988964,0.998029615,1.7,1
1810,0.999988998,0.998033769,1.7,1
1811,0.999989032,0.998037912,1.7,1
1812,0.999989066,0.998042046,1.7,1
1813,0.9999891,0.998046169,1.7,1
1814,0.999989134,0.998050282,1.7,1
1815,0.999989168,0.998054386,1.7,1
1816,0.999989202,0.998058479,1.7,1
1817,0.999989235,0.998062562,1.7,1
1818,0.999989269,0.998066636,1.7,1
1819,0.999989302,0.9980707,1.7,1
1820,0.999989335,0.998074754,1.7,1
1821,0.999989368,0.998078798,1.7,1
1822,0.999989401,0.998082832,1.7,1
1823,0.999989434,0.998086856,1.7,1
1824,0.999989466,0.998090871,1.7,1
1825,0.999989499,0.998094876,1.7,1
1826,0.999989531,0.998098872,1.7,1
1827,0.999989564,0.998102858,1.7,1
1828,0.999989596,0.998106834,1.7,1
1829,0.999989628,0.9981108,1.7,1
1830,0.99998966,0.998114757,1.7,1
1831,0.999989692,0.998118705,1.7,1
1832,0.999989724,0.998122643,1.7,1
1833,0.999989756,0.998126571,1.7,1
1834,0.999989787,0.99813049,1.7,1
1835,0.999989819,0.9981344,1.7,1
1836,0.99998985,0.9981383,1.7,1
1837,0.999989881,0.998142191,1.7,1
1838,0.999989912,0.998146072,1.7,1
1839,0.999989943,0.998149944,1.7,1
1840,0.999989974,0.998153807,1.7,1
1841,0.999990005,0.998157661,1.7,1
1842,0.999990036,0.998161505,1.7,1
1843,0.999990066,0.99816534,1.7,1
1844,0.999990097,0.998169166,1.7,1
1845,0.999990127,0.998172982,1.7,1
1846,0.999990158,0.99817679,1.7,1
1847,0.999990188,0.998180588,1.7,1
1848,0.999990218,0.998184377,1.7,1
1849,0.999990248,0.998188157,1.7,1
1850,0.999990278,0.998191928,1.7,1
1851,0.999990307,0.99819569,1.7,1
1852,0.999990337,0.998199443,1.7,1
1853,0.999990367,0.998203187,1.7,1
1854,0.999990396,0.998206922,1.7,1
1855,0.999990426,0.998210649,1.7,1
1856,0.999990455,0.998214366,1.7,1
1857,0.999990484,0.998218074,1.7,1
1858,0.999990513,0.998221774,1.7,1
1859,0.999990542,0.998225464,1.7,1
1860,0.999990571,0.998229146,1.7,1
1861,0.9999906,0.998232819,1.7,1
1862,0.999990628,0.998236483,1.7,1
1863,0.999990657,0.998240139,1.7,1
1864,0.999990685,0.998243786,1.7,1
1865,0.999990714,0.998247424,1.7,1
1866,0.999990742,0.998251053,1.7,1
1867,0.99999077,0.998254674,1.7,1
1868,0.999990798,0.998258286,1.7,1
1869,0.999990826,0.99826189,1.7,1
1870,0.999990854,0.998265485,1.7,1
1871,0.999990882,0.998269071,1.7,1
1872,0.99999091,0.998272649,1.7,1
1873,0.999990937,0.998276218,1.7,1
1874,0.999990965,0.998279779,1.7,1
1875,0.999990992,0.998283332,1.7,1
1876,0.999991019,0.998286876,1.7,1
1877,0.999991047,0.998290411,1.7,1
1878,0.999991074,0.998293939,1.7,1
1879,0.999991101,0.998297457,1.7,1
1880,0.999991128,0.998300968,1.7,1
1881,0.999991155,0.99830447,1.7,1
1882,0.999991181,0.998307964,1.7,1
1883,0.999991208,0.998311449,1.7,1
1884,0.999991235,0.998314927,1.7,1
1885,0.999991261,0.998318396,1.7,1
1886,0.999991288,0.998321856,1.7,1
1887,0.999991314,0.998325309,1.7,1
1888,0.99999134,0.998328753,1.7,1
1889,0.999991366,0.99833219,1.7,1
1890,0.999991392,0.998335618,1.7,1
1891,0.999991418,0.998339038,1.7,1
1892,0.999991444,0.99834245,1.7,1
1893,0.99999147,0.998345854,1.7,1
1894,0.999991496,0.99834925,1.7,1
1895,0.999991521,0.998352638,1.7,1
1896,0.999991547,0.998356018,1.7,1
1897,0.999991572,0.99835939,1.7,1
1898,0.999991598,0.998362753,1.7,1
1899,0.999991623,0.998366109,1.7,1
1900,0.999991648,0.998369458,1.7,1
1901,0.999991673,0.998372798,1.7,1
1902,0.999991698,0.99837613,1.7,1
1903,0.999991723,0.998379455,1.7,1
1904,0.999991748,0.998382771,1.7,1
1905,0.999991773,0.99838608,1.7,1
1906,0.999991797,0.998389381,1.7,1
1907,0.999991822,0.998392674,1.7,1
1908,0.999991847,0.99839596,1.7,1
1909,0.999991871,0.998399238,1.7,1
1910,0.999991895,0.998402508,1.7,1
1911,0.99999192,0.99840577,1.7,1
1912,0.999991944,0.998409025,1.7,1
1913,0.999991968,0.998412272,1.7,1
1914,0.999991992,0.998415512,1.7,1
1915,0.999992016,0.998418744,1.7,1
1916,0.99999204,0.998421968,1.7,1
1917,0.999992064,0.998425185,1.7,1
1918,0.999992087,0.998428394,1.7,1
1919,0.999992111,0.998431596,1.7,1
1920,0.999992134,0.99843479,1.7,1
1921,0.999992158,0.998437977,1.7,1
1922,0.999992181,0.998441156,1.7,1
1923,0.999992205,0.998444328,1.7,1
1924,0.999992228,0.998447492,1.7,1
1925,0.999992251,0.998450649,1.7,1
1926,0.999992274,0.998453799,1.7,1
1927,0.999992297,0.998456941,1.7,1
1928,0.99999232,0.998460076,1.7,1
1929,0.999992343,0.998463203,1.7,1
1930,0.999992366,0.998466324,1.7,1
1931,0.999992388,0.998469437,1.7,1
1932,0.999992411,0.998472543,1.7,1
1933,0.999992433,0.998475641,1.7,1
1934,0.999992456,0.998478732,1.7,1
1935,0.999992478,0.998481816,1.7,1
1936,0.999992501,0.998484893,1.7,1
1937,0.999992523,0.998487963,1.7,1
1938,0.999992545,0.998491025,1.7,1
1939,0.999992567,0.998494081,1.7,1
1940,0.999992589,0.998497129,1.7,1
1941,0.999992611,0.99850017,1.7,1
1942,0.999992633,0.998503205,1.7,1
1943,0.999992655,0.998506232,1.7,1
1944,0.999992676,0.998509252,1.7,1
1945,0.999992698,0.998512265,1.7,1
1946,0.99999272,0.998515271,1.7,1
1947,0.999992741,0.99851827,1.7,1
1948,0.999992763,0.998521262,1.7,1
1949,0.999992784,0.998524247,1.7,1
1950,0.999992805,0.998527225,1.7,1
1951,0.999992827,0.998530196,1.7,1
1952,0.999992848,0.998533161,1.7,1
1953,0.999992869,0.998536118,1.7,1
1954,0.99999289,0.998539069,1.7,1
1955,0.999992911,0.998542013,1.7,1
1956,0.999992932,0.99854495,1.7,1
1957,0.999992952,0.99854788,1.7,1
1958,0.999992973,0.998550804,1.7,1
1959,0.999992994,0.99855372,1.7,1
1960,0.999993015,0.99855663,1.7,1
1961,0.999993035,0.998559533,1.7,1
1962,0.999993056,0.99856243,1.7,1
1963,0.999993076,0.99856532,1.7,1
1964,0.999993096,0.998568203,1.7,1
1965,0.999993117,0.998571079,1.7,1
1966,0.999993137,0.998573949,1.7,1
1967,0.999993157,0.998576812,1.7,1
1968,0.999993177,0.998579669,1.7,1
1969,0.999993197,0.998582519,1.7,1
1970,0.999993217,0.998585362,1.7,1
1971,0.999993237,0.998588199,1.7,1
1972,0.999993257,0.998591029,1.7,1
1973,0.999993276,0.998593853,1.7,1
1974,0.999993296,0.99859667,1.7,1
1975,0.999993316,0.998599481,1.7,1
1976,0.999993335,0.998602286,1.7,1
1977,0.999993355,0.998605083,1.7,1
1978,0.999993374,0.998607875,1.7,1
1979,0.999993393,0.99861066,1.7,1
1980,0.999993413,0.998613439,1.7,1
1981,0.999993432,0.998616211,1.7,1
1982,0.999993451,0.998618977,1.7,1
1983,0.99999347,0.998621736,1.7,1
1984,0.999993489,0.998624489,1.7,1
1985,0.999993508,0.998627236,1.7,1
1986,0.999993527,0.998629977,1.7,1
1987,0.999993546,0.998632711,1.7,1
1988,0.999993565,0.998635439,1.7,1
1989,0.999993584,0.998638161,1.7,1
1990,0.999993602,0.998640876,1.7,1
1991,0.999993621,0.998643586,1.7,1
1992,0.999993639,0.998646289,1.7,1
1993,0.999993658,0.998648986,1.7,1
1994,0.999993676,0.998651676,1.7,1
1995,0.999993695,0.998654361,1.7,1
1996,0.999993713,0.998657039,1.7,1
1997,0.999993731,0.998659712,1.7,1
1998,0.999993749,0.998662378,1.7,1
1999,0.999993768,0.998665038,1.7,1
2000,0.999993786,0.998667692,1.7,1