Time,Rec
1,0.051313048
2,0.119855381
3,0.149495134
4,0.177594476
5,0.200006985
6,0.216400897
7,0.229426958
8,0.239124202
9,0.247847043
10,0.254626279
11,0.259579109
12,0.265435134
13,0.270930364
14,0.277258393
15,0.282832818
16,0.285988845
17,0.289619271
18,0.294336099
19,0.297242924
20,0.301731751
21,0.306196579
22,0.309925005
23,0.31488223
24,0.317076654
25,0.321062279
26,0.323499503
27,0.326489525
28,0.329487547
29,0.331513969
30,0.333326394
31,0.335141618
32,0.338415245
33,0.341524467
34,0.342900487
35,0.346578912
36,0.348583731
37,0.351259754
38,0.353804976
39,0.353550195
40,0.354976615
41,0.358087835
42,0.358409853
43,0.361325872
44,0.36245389
45,0.364263113
46,0.365991533
47,0.367595152
48,0.370035169
49,0.370543987
50,0.371882801
51,0.37415522
52,0.374326036
53,0.375494454
54,0.377541671
55,0.379578086
56,0.379471301
57,0.380345716
58,0.38221693
59,0.382938545
60,0.384661358
61,0.387416974
62,0.389080987
63,0.388582604
64,0.391237819
65,0.393843035
66,0.39534065
67,0.396784264
68,0.398180676
69,0.399554288
70,0.399729103
71,0.399861519
72,0.397783132
73,0.400102345
74,0.401308756
75,0.397849968
76,0.398927583
77,0.399997195
78,0.399801607
79,0.400748019
80,0.399351628
81,0.399102038
82,0.399974851
83,0.400807263
84,0.400397277
85,0.398715583
86,0.394585994
87,0.396494402
88,0.394671612
89,0.395369622
90,0.392350832
91,0.394145244
92,0.393453253
93,0.392758861
94,0.39198527
95,0.392487277
96,0.389174087
97,0.388345693
98,0.3900305
99,0.391726106
100,0.390901315
101,0.390032523
102,0.391633329
103,0.390703336
104,0.389737744
105,0.38868775
106,0.387657358
107,0.389230565
108,0.390731772
109,0.385612178
110,0.385781786
111,0.385952593
112,0.386124201
113,0.387567008
114,0.385032215
115,0.386471022
116,0.38374303
117,0.383880235
118,0.382571442
119,0.383960247
120,0.382576253
121,0.383917861
122,0.382498267
123,0.381117872
124,0.381053477
125,0.374049882
126,0.37398349
127,0.366899096
128,0.368227903
129,0.36816311
130,0.369458316
131,0.370773122
132,0.367785128
133,0.367596732
134,0.366027939
135,0.367291946
136,0.367098353
137,0.363971157
138,0.365218762
139,0.365018368
140,0.363323173
141,0.360184779
142,0.359922384
143,0.35825159
144,0.356569598
145,0.356348002
146,0.354649607
147,0.351411612
148,0.349698817
149,0.350916823
150,0.350654428
151,0.348881231
152,0.348528036
153,0.346708842
154,0.346368446
155,0.347510051
156,0.348670054
157,0.346789658
158,0.346443662
159,0.341541667
160,0.342659672
161,0.342277677
162,0.341913281
163,0.339997686
164,0.339600089
165,0.337677695
166,0.338797299
167,0.336853704
168,0.336469707
169,0.334522511
170,0.334121314
171,0.332157318
172,0.327133324
173,0.325202927
174,0.324780929
175,0.322801735
176,0.322365739
177,0.323464943
178,0.324586146
179,0.32572175
180,0.322161354
181,0.321684957
182,0.32120496
183,0.319182564
184,0.317137768
185,0.318240572
186,0.319353776
187,0.31733418
188,0.318453384
189,0.316395388
190,0.317519793
191,0.313858997
192,0.311841001
193,0.312974204
194,0.314074609
195,0.312049557
196,0.311529558
197,0.307859961
198,0.307402365
199,0.306927968
200,0.308105571
201,0.309219173
202,0.310361176
203,0.309904779
204,0.311053982
205,0.312216784
206,0.311718385
207,0.311244387
208,0.310755989
209,0.308640791
210,0.308143194
211,0.307651196
212,0.305544797
213,0.3050428
214,0.301260402
215,0.302426804
216,0.300390406
217,0.299929607
218,0.301126809
219,0.300671211
220,0.301875613
221,0.301417216
222,0.302601217
223,0.30382722
224,0.303352822
225,0.304531224
226,0.304014027
227,0.303578829
228,0.303112031
229,0.300960033
230,0.300504035
231,0.301696437
232,0.30289964
233,0.304115241
234,0.305306043
235,0.304860044
236,0.302715646
237,0.303900049
238,0.30172765
239,0.302964052
240,0.304169654
241,0.302065257
242,0.303278458
243,0.30283126
244,0.299043262
245,0.300296064
246,0.298192866
247,0.299437267
248,0.299040069
249,0.295235671
250,0.294845673
251,0.294476075
252,0.294070476
253,0.295355678
254,0.294925681
255,0.296232882
256,0.297498483
257,0.298773684
258,0.298350485
259,0.299640488
260,0.297522489
261,0.298774491
262,0.296668092
263,0.296297694
264,0.294217294
265,0.295511296
266,0.293434897
267,0.293056899
268,0.2943713
269,0.295700501
270,0.297037702
271,0.298395304
272,0.299692107
273,0.299275708
274,0.300574109
275,0.301969311
276,0.301600113
277,0.302944114
278,0.304278515
279,0.303878116
280,0.303552117
281,0.304922919
282,0.30626012
283,0.307642121
284,0.308980923
285,0.310365324
286,0.310030125
287,0.309734925
288,0.311130127
289,0.309037017
290,0.310455018
291,0.311873818
292,0.313281819
293,0.31119222
294,0.312575821
295,0.313941822
296,0.315338222
297,0.316723023
298,0.318087424
299,0.317718225
300,0.319114626
301,0.315282627
302,0.313227828
303,0.314642228
304,0.316139829
305,0.31580943
306,0.317309431
307,0.317040232
308,0.314940633
309,0.316380234
310,0.317876634
311,0.319385435
312,0.320890235
313,0.322367835
314,0.322097836
315,0.323527837
316,0.325007038
317,0.324688238
318,0.326114639
319,0.327571039
320,0.32731904
321,0.325242241
322,0.326693441
323,0.326372242
324,0.326118643
325,0.327647444
326,0.329155044
327,0.328848245
328,0.328605446
329,0.328333847
330,0.329853047
331,0.331350648
332,0.332867848
333,0.332641849
334,0.334173849
335,0.335693451
336,0.337219052
337,0.338745453
338,0.340268253
339,0.341789854
340,0.343355854
341,0.344916255
342,0.346454655
343,0.347965456
344,0.349510657
345,0.351016258
346,0.352559858
347,0.354071458
348,0.355628259
349,0.355334259
350,0.356862259
351,0.35660466
352,0.358152261
353,0.357908261
354,0.355918262
355,0.357500263
356,0.359079864
357,0.358888266
358,0.360507066
359,0.362051867
360,0.363631067
361,0.365224669
362,0.36498107
363,0.36654747
364,0.36810867
365,0.369705871
366,0.371270271
367,0.372869871
368,0.374404271
369,0.375968672
370,0.375766672
371,0.377301473
372,0.378863873
373,0.376811873
374,0.378389074
375,0.379994674
376,0.381571475
377,0.381377076
378,0.382962277
379,0.384541078
380,0.382457078
381,0.382235079
382,0.38380948
383,0.385437081
384,0.387077081
385,0.388695882
386,0.390312282
387,0.391895882
388,0.393480283
389,0.395067883
390,0.396647884
391,0.398259084
392,0.399873885
393,0.401490286
394,0.403051086
395,0.404606287
396,0.406190687
397,0.407752287
398,0.409347887
399,0.409119088
400,0.410732688
401,0.412324689
402,0.41394949
403,0.415548291
404,0.417139891
405,0.418730692
406,0.420363492
407,0.420162293
408,0.421735893
409,0.421483094
410,0.423088294
411,0.422827494
412,0.424390695
413,0.424143895
414,0.425737496
415,0.427313496
416,0.428894697
417,0.430488697
418,0.432108698
419,0.431883098
420,0.431632698
421,0.433223499
422,0.434826699
423,0.436404299
424,0.436172699
425,0.437767499
426,0.4393751
427,0.4409643
428,0.4407243
429,0.4423315
430,0.443895101
431,0.443639502
432,0.443410302
433,0.445026702
434,0.446633502
435,0.448183903
436,0.449759903
437,0.451351903
438,0.452949103
439,0.454546704
440,0.456119104
441,0.457657105
442,0.459249505
443,0.460810705
444,0.462450305
445,0.462181106
446,0.461862306
447,0.463467507
448,0.465076707
449,0.466683108
450,0.468261908
451,0.469823908
452,0.471431508
453,0.473018309
454,0.47462551
455,0.476204311
456,0.477744711
457,0.479285911
458,0.479014711
459,0.480577911
460,0.482123112
461,0.483658312
462,0.485227113
463,0.486771513
464,0.488319914
465,0.489875114
466,0.491428315
467,0.491119115
468,0.492687915
469,0.494239116
470,0.495804716
471,0.497374716
472,0.498934717
473,0.500502317
474,0.502052717
475,0.503639517
476,0.505142717
477,0.506725918
478,0.508234318
479,0.509727518
480,0.511245119
481,0.512765119
482,0.514286719
483,0.51577472
484,0.51720992
485,0.51867872
486,0.520186321
487,0.521721121
488,0.523204721
489,0.524707122
490,0.526225922
491,0.527732322
492,0.527362722
493,0.528862322
494,0.530356323
495,0.531882323
496,0.531515123
497,0.533042324
498,0.532603925
499,0.534060725
500,0.535581925
501,0.537105525
502,0.538610725
503,0.540111125
504,0.539786325
505,0.541237526
506,0.542717526
507,0.544154726
508,0.545605526
509,0.547103126
510,0.546723127
511,0.548211927
512,0.547755161
513,0.549244361
514,0.550680761
515,0.552139161
516,0.553593561
517,0.555003161
518,0.556481961
519,0.557912361
520,0.559327162
521,0.560789162
522,0.562247962
523,0.563701962
524,0.565119563
525,0.564661563
526,0.566062363
527,0.567477163
528,0.568877163
529,0.570271163
530,0.571692363
531,0.573125963
532,0.574574363
533,0.575980364
534,0.577354764
535,0.578787164
536,0.580197564
537,0.581537964
538,0.582940364
539,0.582410364
540,0.583827564
541,0.585188364
542,0.586582364
543,0.587953964
544,0.589311165
545,0.590699165
546,0.592041565
547,0.593435565
548,0.594770766
549,0.596144766
550,0.597530366
551,0.598916766
552,0.600251167
553,0.601613167
554,0.602948367
555,0.604288767
556,0.605635967
557,0.606975567
558,0.608328367
559,0.609667967
560,0.611020367
561,0.610438767
562,0.611743567
563,0.613107168
564,0.614426768
565,0.615736768
566,0.617057568
567,0.618427168
568,0.619738368
569,0.621014768
570,0.622287168
571,0.623560768
572,0.622982769
573,0.624265969
574,0.625557569
575,0.624969569
576,0.626246769
577,0.627543569
578,0.628836769
579,0.630118369
580,0.631410769
581,0.632698369
582,0.63394157
583,0.63330637
584,0.63456037
585,0.63583197
586,0.63713357
587,0.63837437
588,0.63963317
589,0.6389896
590,0.6402232
591,0.6414868
592,0.6427244
593,0.6439588
594,0.6451892
595,0.6464512
596,0.647728
597,0.648932
598,0.6501484
599,0.6513836
600,0.6525796
601,0.6538084
602,0.6549612
603,0.6561368
604,0.657342
605,0.6585248
606,0.6597284
607,0.6609108
608,0.66208
609,0.6632516
610,0.6644456
611,0.6656672
612,0.6668356
613,0.6680216
614,0.6691832
615,0.6703728
616,0.6715436
617,0.6727012
618,0.6739048
619,0.6750624
620,0.6762308
621,0.6774048
622,0.6785588
623,0.6796864
624,0.6808352
625,0.6819696
626,0.6831264
627,0.6823188
628,0.683434
629,0.6845928
630,0.6857196
631,0.6868248
632,0.6879344
633,0.6890392
634,0.6901584
635,0.69126
636,0.6923568
637,0.6934452
638,0.6945552
639,0.69566
640,0.6968016
641,0.6979036
642,0.6990304
643,0.7001788
644,0.7012732
645,0.7023536
646,0.7015172
647,0.7026272
648,0.7037084
649,0.7048264
650,0.7058884
651,0.706952
652,0.7080368
653,0.7090904
654,0.710154
655,0.7112072
656,0.7122344
657,0.71134
658,0.7123976
659,0.7134644
660,0.71449
661,0.7155328
662,0.7165916
663,0.7176092
664,0.7186324
665,0.7196952
666,0.7207132
667,0.7216956
668,0.722666
669,0.723696
670,0.7247352
671,0.723846
672,0.7248596
673,0.7258512
674,0.7268544
675,0.7278524
676,0.7288588
677,0.7298528
678,0.730838
679,0.7318112
680,0.730904
681,0.7318944
682,0.7328984
683,0.7339068
684,0.73485
685,0.7358068
686,0.7367636
687,0.7377004
688,0.738682
689,0.7396536
690,0.7406152
691,0.7415772
692,0.7425712
693,0.743514
694,0.7444388
695,0.7453876
696,0.7462944
697,0.7472232
698,0.7481464
699,0.7490688
700,0.749984
701,0.750862
702,0.7517884
703,0.7527244
704,0.753644
705,0.7545932
706,0.7555056
707,0.7564232
708,0.7573452
709,0.7582396
710,0.7591452
711,0.7600504
712,0.7609332
713,0.7618388
714,0.7627144
715,0.7635868
716,0.7644544
717,0.7653492
718,0.7643092
719,0.765182
720,0.766072
721,0.7669468
722,0.767838
723,0.7686908
724,0.7695468
725,0.7704136
726,0.7712536
727,0.7721224
728,0.772972
729,0.773834
730,0.7746684
731,0.7755168
732,0.7763596
733,0.7771756
734,0.7779928
735,0.7788044
736,0.7796556
737,0.7804924
738,0.7813156
739,0.7821716
740,0.7810524
741,0.7818832
742,0.7827076
743,0.7835236
744,0.784296
745,0.785124
746,0.7859476
747,0.7867596
748,0.7875648
749,0.7883492
750,0.7891408
751,0.7899472
752,0.7907448
753,0.7915524
754,0.7923264
755,0.7931072
756,0.7938836
757,0.7946296
758,0.7953928
759,0.7961748
760,0.796946
761,0.7977048
762,0.7984796
763,0.7993144
764,0.8000828
765,0.8008928
766,0.8016564
767,0.802434
768,0.80318
769,0.8039484
770,0.8047044
771,0.8054728
772,0.8062196
773,0.8069888
774,0.8077176
775,0.8084564
776,0.8092232
777,0.8099636
778,0.8107092
779,0.8114812
780,0.8122164
781,0.8129288
782,0.8136572
783,0.8143696
784,0.8150764
785,0.8158264
786,0.8165056
787,0.8153024
788,0.8160416
789,0.8167472
790,0.8174592
791,0.818152
792,0.8188772
793,0.8195556
794,0.8202856
795,0.8209776
796,0.8216608
797,0.8223348
798,0.8230336
799,0.8237284
800,0.8244008
801,0.8250824
802,0.8257704
803,0.8264708
804,0.8271452
805,0.8278336
806,0.8285076
807,0.8291908
808,0.829862
809,0.8305568
810,0.8312416
811,0.8319084
812,0.8325672
813,0.8332356
814,0.8338668
815,0.8345232
816,0.8351752
817,0.8358432
818,0.8365048
819,0.8371844
820,0.8378472
821,0.8384836
822,0.8391328
823,0.8397988
824,0.8404448
825,0.8410732
826,0.8417028
827,0.8423336
828,0.842978
829,0.8436012
830,0.8442744
831,0.8449304
832,0.84555
833,0.8461784
834,0.8467856
835,0.8473844
836,0.8480172
837,0.8486372
838,0.8492488
839,0.8498368
840,0.8504496
841,0.8510688
842,0.8516736
843,0.8522952
844,0.852888
845,0.8534928
846,0.85409
847,0.8547112
848,0.8552836
849,0.8559032
850,0.8564612
851,0.8570696
852,0.8576424
853,0.8582472
854,0.8588024
855,0.8593608
856,0.8599544
857,0.8605584
858,0.8611304
859,0.8617084
860,0.862288
861,0.8628728
862,0.8634336
863,0.8640332
864,0.8645976
865,0.865186
866,0.86576
867,0.8663104
868,0.8668948
869,0.8674632
870,0.8680256
871,0.8685772
872,0.8691188
873,0.869658
874,0.8702292
875,0.8707664
876,0.8713132
877,0.8718532
878,0.8723972
879,0.8729452
880,0.8735
881,0.8740228
882,0.8745552
883,0.8750772
884,0.8755972
885,0.8761112
886,0.8766444
887,0.877162
888,0.8777032
889,0.8782352
890,0.8787432
891,0.879264
892,0.8797808
893,0.8802772
894,0.8807852
895,0.881288
896,0.8817856
897,0.8823008
898,0.8828176
899,0.8833416
900,0.883846
901,0.8843536
902,0.884874
903,0.8853864
904,0.8858652
905,0.8863472
906,0.8868648
907,0.8873456
908,0.8878432
909,0.888332
910,0.8888348
911,0.8893504
912,0.8898324
913,0.8903092
914,0.890806
915,0.8913
916,0.8917888
917,0.8922676
918,0.8927548
919,0.8932324
920,0.893734
921,0.89421
922,0.8946732
923,0.8951484
924,0.8956116
925,0.89609
926,0.8965524
927,0.8970108
928,0.8974844
929,0.8979504
930,0.898404
931,0.898844
932,0.8993116
933,0.8997804
934,0.9002444
935,0.9006924
936,0.9011648
937,0.9016096
938,0.902066
939,0.9025196
940,0.902952
941,0.9033992
942,0.9038524
943,0.9042896
944,0.9047424
945,0.9051788
946,0.9056032
947,0.9060336
948,0.9064732
949,0.906918
950,0.9073444
951,0.9077716
952,0.9081872
953,0.9086124
954,0.9090276
955,0.9094428
956,0.9098776
957,0.9103284
958,0.9107592
959,0.9111956
960,0.9116164
961,0.9120316
962,0.9124536
963,0.9128816
964,0.9132964
965,0.9137152
966,0.9141336
967,0.9145508
968,0.9149492
969,0.9153484
970,0.9157808
971,0.9161952
972,0.9166124
973,0.9170284
974,0.91745
975,0.9178544
976,0.9182604
977,0.918674
978,0.919072
979,0.9194712
980,0.9198576
981,0.9202796
982,0.920662
983,0.9210624
984,0.921462
985,0.921864
986,0.9222356
987,0.9226156
988,0.9229972
989,0.9233784
990,0.923784
991,0.9241476
992,0.924518
993,0.9249124
994,0.925284
995,0.925648
996,0.92603
997,0.9263896
998,0.9267668
999,0.927132
1000,0.927498