Time,P1,P2,IMe,IMh,Tint,Rec
444,0.999825973,0.998683645,0.229218929,41.19307747,878.7732415,0.999130556
454,0.999837375,0.998802982,0.229218929,41.19307747,878.7732415,0.999175
464,0.999848776,0.998822408,0.229218929,41.19307747,878.7732415,0.999206863
474,0.999860178,0.998841834,0.229218929,41.19307747,878.7732415,0.999216667
484,0.999871579,0.99886126,0.229218929,41.19307747,878.7732415,0.999226471
494,0.99988298,0.998880686,0.229218929,41.19307747,878.7732415,0.999236275
504,0.999894382,0.998900244,0.229218929,41.19307747,878.7732415,0.999246078
514,0.999928341,0.998942524,0.229218929,41.19307747,878.7732415,0.99935
524,0.999984214,0.998984803,0.229218929,41.19307747,878.7732415,0.999388462
534,1,0.999023606,0.229218929,41.19307747,878.7732415,0.999503704
544,1,0.999060458,0.229218929,41.19307747,878.7732415,0.999522222
554,1,0.99909731,0.229218929,41.19307747,878.7732415,0.999540741
564,1,0.99910482,0.229218929,41.19307747,878.7732415,0.999551295
574,1,0.99911002,0.229218929,41.19307747,878.7732415,0.999553886
584,1,0.999115219,0.229218929,41.19307747,878.7732415,0.999556477
594,1,0.999120419,0.229218929,41.19307747,878.7732415,0.999559067
604,1,0.999125619,0.229218929,41.19307747,878.7732415,0.999561658
614,1,0.999130818,0.229218929,41.19307747,878.7732415,0.999564249
624,1,0.999136018,0.229218929,41.19307747,878.7732415,0.999566839
634,1,0.999141218,0.229218929,41.19307747,878.7732415,0.99956943
644,1,0.999146417,0.229218929,41.19307747,878.7732415,0.999572021
654,1,0.999151617,0.229218929,41.19307747,878.7732415,0.999574611
664,1,0.999156817,0.229218929,41.19307747,878.7732415,0.999577202
674,1,0.999162016,0.229218929,41.19307747,878.7732415,0.999579793
684,1,0.999167216,0.229218929,41.19307747,878.7732415,0.999582383
694,1,0.999172416,0.229218929,41.19307747,878.7732415,0.999584974
704,1,0.999177615,0.229218929,41.19307747,878.7732415,0.999587565
714,1,0.999182815,0.229218929,41.19307747,878.7732415,0.999590155
724,1,0.999188015,0.229218929,41.19307747,878.7732415,0.999592746
734,1,0.999193214,0.229218929,41.19307747,878.7732415,0.999595337
744,1,0.999198414,0.229218929,41.19307747,878.7732415,0.999597927
754,1,0.999303946,0.229218929,41.19307747,878.7732415,0.99965
764,1,0.999312547,0.229218929,41.19307747,878.7732415,0.99965431
774,1,0.999321147,0.229218929,41.19307747,878.7732415,0.999658621
784,1,0.999329748,0.229218929,41.19307747,878.7732415,0.999662931
794,1,0.999338349,0.229218929,41.19307747,878.7732415,0.999667241
804,1,0.99934695,0.229218929,41.19307747,878.7732415,0.999671552
814,1,0.99935555,0.229218929,41.19307747,878.7732415,0.999675862
824,1,0.999364151,0.229218929,41.19307747,878.7732415,0.999680172
834,1,0.999372752,0.229218929,41.19307747,878.7732415,0.999684483
844,1,0.999381353,0.229218929,41.19307747,878.7732415,0.999688793
854,1,0.999389953,0.229218929,41.19307747,878.7732415,0.999693103
864,1,0.999398554,0.229218929,41.19307747,878.7732415,0.999697414
874,1,0.999501094,0.229218929,41.19307747,878.7732415,0.999725
884,1,0.999522129,0.229218929,41.19307747,878.7732415,0.999756522
894,1,0.999543165,0.229218929,41.19307747,878.7732415,0.999767391
904,1,0.9995642,0.229218929,41.19307747,878.7732415,0.999778261
914,1,0.999585236,0.229218929,41.19307747,878.7732415,0.99978913
924,1,0.999602263,0.229218929,41.19307747,878.7732415,0.9998
934,1,0.999609854,0.229218929,41.19307747,878.7732415,0.999803759
944,1,0.999617446,0.229218929,41.19307747,878.7732415,0.999807519
954,1,0.999625037,0.229218929,41.19307747,878.7732415,0.999811278
964,1,0.999632628,0.229218929,41.19307747,878.7732415,0.999815038
974,1,0.99964022,0.229218929,41.19307747,878.7732415,0.999818797
984,1,0.999647811,0.229218929,41.19307747,878.7732415,0.999822556
994,1,0.999655402,0.229218929,41.19307747,878.7732415,0.999826316
4,0.012998411,0.341023231,0.788738645,106.9313111,59.22255251,0.0073
14,0.026685864,0.5685934,0.788738645,106.9313111,59.22255251,0.0189
24,0.034897848,0.597472113,0.788738645,106.9313111,59.22255251,0.026
34,0.044489572,0.626761811,0.788738645,106.9313111,59.22255251,0.03365
44,0.05592201,0.655319276,0.788738645,106.9313111,59.22255251,0.04385
54,0.06904665,0.685743056,0.788738645,106.9313111,59.22255251,0.05445
64,0.080501407,0.713539016,0.788738645,106.9313111,59.22255251,0.06435
74,0.095294996,0.742023862,0.788738645,106.9313111,59.22255251,0.0763
84,0.108479206,0.76729059,0.788738645,106.9313111,59.22255251,0.0876
94,0.128504978,0.791545243,0.788738645,106.9313111,59.22255251,0.1036
104,0.145892907,0.812204287,0.788738645,106.9313111,59.22255251,0.1182
114,0.161768777,0.831143568,0.788738645,106.9313111,59.22255251,0.1333
124,0.177750708,0.84729166,0.788738645,106.9313111,59.22255251,0.14755
134,0.192947092,0.866739873,0.788738645,106.9313111,59.22255251,0.16275
144,0.211614887,0.88215437,0.788738645,106.9313111,59.22255251,0.1791
154,0.229290711,0.894947545,0.788738645,106.9313111,59.22255251,0.1951
164,0.244802457,0.907340897,0.788738645,106.9313111,59.22255251,0.2097
174,0.263719693,0.915989934,0.788738645,106.9313111,59.22255251,0.22615
184,0.280532251,0.925561924,0.788738645,106.9313111,59.22255251,0.24335
194,0.295224419,0.932753746,0.788738645,106.9313111,59.22255251,0.25885
204,0.312917109,0.937978647,0.788738645,106.9313111,59.22255251,0.2754
214,0.328802725,0.94500422,0.788738645,106.9313111,59.22255251,0.2905
224,0.346222328,0.95059066,0.788738645,106.9313111,59.22255251,0.3071
234,0.36198923,0.954921344,0.788738645,106.9313111,59.22255251,0.3236
244,0.379113333,0.958281294,0.788738645,106.9313111,59.22255251,0.34005
254,0.39917024,0.961733974,0.788738645,106.9313111,59.22255251,0.3584
264,0.416767243,0.965346642,0.788738645,106.9313111,59.22255251,0.37505
274,0.434523856,0.967774108,0.788738645,106.9313111,59.22255251,0.3931
284,0.448735094,0.970125034,0.788738645,106.9313111,59.22255251,0.4078
294,0.466128784,0.971950711,0.788738645,106.9313111,59.22255251,0.4245
304,0.479261494,0.974087753,0.788738645,106.9313111,59.22255251,0.4381
314,0.492818142,0.975367405,0.788738645,106.9313111,59.22255251,0.45275
324,0.50923277,0.977809735,0.788738645,106.9313111,59.22255251,0.46965
334,0.527350694,0.978822469,0.788738645,106.9313111,59.22255251,0.48605
344,0.540511498,0.980160532,0.788738645,106.9313111,59.22255251,0.50035
354,0.558487021,0.981346748,0.788738645,106.9313111,59.22255251,0.5177
364,0.572506561,0.982929382,0.788738645,106.9313111,59.22255251,0.5324
374,0.585294025,0.983999904,0.788738645,106.9313111,59.22255251,0.5465
384,0.59607349,0.984923311,0.788738645,106.9313111,59.22255251,0.55865
394,0.60916486,0.985921158,0.788738645,106.9313111,59.22255251,0.57165
404,0.621395987,0.986676913,0.788738645,106.9313111,59.22255251,0.58435
414,0.633413882,0.987306505,0.788738645,106.9313111,59.22255251,0.596
424,0.643206048,0.987673262,0.788738645,106.9313111,59.22255251,0.60735
434,0.652206177,0.988275833,0.788738645,106.9313111,59.22255251,0.61765
444,0.662536117,0.98851463,0.788738645,106.9313111,59.22255251,0.6281
454,0.672033071,0.98921226,0.788738645,106.9313111,59.22255251,0.63855
464,0.681810395,0.990348682,0.788738645,106.9313111,59.22255251,0.64955
474,0.693430275,0.991187488,0.788738645,106.9313111,59.22255251,0.6604
484,0.703964533,0.991776187,0.788738645,106.9313111,59.22255251,0.67185
494,0.713656985,0.992141347,0.788738645,106.9313111,59.22255251,0.68175
504,0.723662272,0.992219131,0.788738645,106.9313111,59.22255251,0.6927
514,0.733442497,0.992292371,0.788738645,106.9313111,59.22255251,0.70255
524,0.742437984,0.992721262,0.788738645,106.9313111,59.22255251,0.7117
534,0.750732758,0.99297976,0.788738645,106.9313111,59.22255251,0.71975
544,0.757626086,0.993503593,0.788738645,106.9313111,59.22255251,0.7281
554,0.764865794,0.993999689,0.788738645,106.9313111,59.22255251,0.7356
564,0.773061058,0.994370549,0.788738645,106.9313111,59.22255251,0.74415
574,0.780612063,0.994715135,0.788738645,106.9313111,59.22255251,0.7523
584,0.788306843,0.995196912,0.788738645,106.9313111,59.22255251,0.76085
594,0.795243468,0.995512649,0.788738645,106.9313111,59.22255251,0.76895
604,0.800721107,0.995570035,0.788738645,106.9313111,59.22255251,0.77525
614,0.807122734,0.995705843,0.788738645,106.9313111,59.22255251,0.7819
624,0.814038521,0.995766407,0.788738645,106.9313111,59.22255251,0.78925
634,0.8207261,0.995993664,0.788738645,106.9313111,59.22255251,0.79545
644,0.826245433,0.996067084,0.788738645,106.9313111,59.22255251,0.802
654,0.833593472,0.996232863,0.788738645,106.9313111,59.22255251,0.80955
664,0.840775142,0.996295985,0.788738645,106.9313111,59.22255251,0.8175
674,0.847188994,0.996660163,0.788738645,106.9313111,59.22255251,0.82425
684,0.853386878,0.996933395,0.788738645,106.9313111,59.22255251,0.8309
694,0.858644384,0.997110082,0.788738645,106.9313111,59.22255251,0.83715
704,0.863063543,0.997164579,0.788738645,106.9313111,59.22255251,0.84285
714,0.868245197,0.99737938,0.788738645,106.9313111,59.22255251,0.84845
724,0.872443257,0.997426647,0.788738645,106.9313111,59.22255251,0.85375
734,0.876608589,0.997455023,0.788738645,106.9313111,59.22255251,0.85865
744,0.882996982,0.9974834,0.788738645,106.9313111,59.22255251,0.86485
754,0.889231185,0.997539624,0.788738645,106.9313111,59.22255251,0.8711
764,0.893086226,0.99761142,0.788738645,106.9313111,59.22255251,0.8763
774,0.898329723,0.997642481,0.788738645,106.9313111,59.22255251,0.8811
784,0.902569933,0.997673541,0.788738645,106.9313111,59.22255251,0.88575
794,0.90672475,0.997762435,0.788738645,106.9313111,59.22255251,0.89055
804,0.910266464,0.997820336,0.788738645,106.9313111,59.22255251,0.8946
814,0.913685765,0.997842662,0.788738645,106.9313111,59.22255251,0.8986
824,0.916971321,0.997864989,0.788738645,106.9313111,59.22255251,0.90315
834,0.919526402,0.997887315,0.788738645,106.9313111,59.22255251,0.90635
844,0.922610747,0.997951527,0.788738645,106.9313111,59.22255251,0.90985
854,0.925072919,0.998010494,0.788738645,106.9313111,59.22255251,0.913
864,0.928724546,0.998028169,0.788738645,106.9313111,59.22255251,0.9164
874,0.931327522,0.998045843,0.788738645,106.9313111,59.22255251,0.9196
884,0.934772686,0.998063517,0.788738645,106.9313111,59.22255251,0.9232
894,0.939070756,0.998081191,0.788738645,106.9313111,59.22255251,0.9275
904,0.942001843,0.998098866,0.788738645,106.9313111,59.22255251,0.9309
914,0.944428626,0.998325174,0.788738645,106.9313111,59.22255251,0.93295
924,0.947144159,0.9984259,0.788738645,106.9313111,59.22255251,0.936
934,0.949974318,0.99846627,0.788738645,106.9313111,59.22255251,0.9387
944,0.952090016,0.998515568,0.788738645,106.9313111,59.22255251,0.9411
954,0.954391728,0.998605865,0.788738645,106.9313111,59.22255251,0.94405
964,0.957351753,0.998660182,0.788738645,106.9313111,59.22255251,0.94685
974,0.959967014,0.998708323,0.788738645,106.9313111,59.22255251,0.9501
984,0.961798716,0.998739502,0.788738645,106.9313111,59.22255251,0.95215
994,0.963229124,0.99877068,0.788738645,106.9313111,59.22255251,0.9542
4,0.760085334,0.663791933,0.58633366,48.76340945,993.8935217,0.40015
14,0.935065083,0.920905808,0.58633366,48.76340945,993.8935217,0.8804
24,0.950587279,0.933041689,0.58633366,48.76340945,993.8935217,0.9147
34,0.960709231,0.936935419,0.58633366,48.76340945,993.8935217,0.9285
44,0.968971519,0.940795288,0.58633366,48.76340945,993.8935217,0.93775
54,0.974315828,0.944762233,0.58633366,48.76340945,993.8935217,0.946
64,0.978814139,0.948514935,0.58633366,48.76340945,993.8935217,0.9521
74,0.983107428,0.952275314,0.58633366,48.76340945,993.8935217,0.95765
84,0.985906215,0.955751807,0.58633366,48.76340945,993.8935217,0.96205
94,0.987837224,0.958130481,0.58633366,48.76340945,993.8935217,0.96545
104,0.989299669,0.961225254,0.58633366,48.76340945,993.8935217,0.96815
114,0.990535939,0.963469566,0.58633366,48.76340945,993.8935217,0.971
124,0.991722898,0.966322904,0.58633366,48.76340945,993.8935217,0.97345
134,0.99291713,0.968019283,0.58633366,48.76340945,993.8935217,0.9756
144,0.993657184,0.969922718,0.58633366,48.76340945,993.8935217,0.97765
154,0.994126355,0.97164294,0.58633366,48.76340945,993.8935217,0.9789
164,0.995074158,0.973758867,0.58633366,48.76340945,993.8935217,0.98085
174,0.995749768,0.97514553,0.58633366,48.76340945,993.8935217,0.9823
184,0.996343709,0.976872418,0.58633366,48.76340945,993.8935217,0.98375
194,0.996544329,0.978434347,0.58633366,48.76340945,993.8935217,0.9849
204,0.996859118,0.979447632,0.58633366,48.76340945,993.8935217,0.98565
214,0.997402415,0.980499598,0.58633366,48.76340945,993.8935217,0.9867
224,0.997764419,0.981061004,0.58633366,48.76340945,993.8935217,0.9877
234,0.997915786,0.982095795,0.58633366,48.76340945,993.8935217,0.9887
244,0.997964159,0.983214831,0.58633366,48.76340945,993.8935217,0.989225
254,0.998105605,0.984301634,0.58633366,48.76340945,993.8935217,0.9899
264,0.998159698,0.98568184,0.58633366,48.76340945,993.8935217,0.99045
274,0.998313009,0.986095638,0.58633366,48.76340945,993.8935217,0.991
284,0.998364359,0.987014483,0.58633366,48.76340945,993.8935217,0.991566667
294,0.998417208,0.987511185,0.58633366,48.76340945,993.8935217,0.991783333
304,0.998473456,0.988225962,0.58633366,48.76340945,993.8935217,0.9922
314,0.998553607,0.988833207,0.58633366,48.76340945,993.8935217,0.9927
324,0.998721191,0.98950471,0.58633366,48.76340945,993.8935217,0.993075
334,0.998924556,0.989711707,0.58633366,48.76340945,993.8935217,0.99346
344,0.998986086,0.989790239,0.58633366,48.76340945,993.8935217,0.99366
354,0.999024233,0.990184022,0.58633366,48.76340945,993.8935217,0.993883333
364,0.999055548,0.990325417,0.58633366,48.76340945,993.8935217,0.9940875
374,0.999086863,0.99045064,0.58633366,48.76340945,993.8935217,0.99419
384,0.99914359,0.990902323,0.58633366,48.76340945,993.8935217,0.994425
394,0.999222203,0.99104146,0.58633366,48.76340945,993.8935217,0.99465
404,0.999419786,0.99138052,0.58633366,48.76340945,993.8935217,0.994966667
414,0.99951576,0.992017676,0.58633366,48.76340945,993.8935217,0.995283333
424,0.999544475,0.99219422,0.58633366,48.76340945,993.8935217,0.995566667
434,0.999573191,0.99225119,0.58633366,48.76340945,993.8935217,0.99562
444,0.999601794,0.992307118,0.58633366,48.76340945,993.8935217,0.99566
454,0.999628821,0.992391652,0.58633366,48.76340945,993.8935217,0.995764286
464,0.999655848,0.992839056,0.58633366,48.76340945,993.8935217,0.99595
474,0.999682874,0.993402356,0.58633366,48.76340945,993.8935217,0.996175
484,0.999733063,0.993550564,0.58633366,48.76340945,993.8935217,0.996375
494,0.999803814,0.99379148,0.58633366,48.76340945,993.8935217,0.996616667
504,0.999818578,0.994092985,0.58633366,48.76340945,993.8935217,0.996785714
514,0.999833342,0.994484077,0.58633366,48.76340945,993.8935217,0.997008333
524,0.999848106,0.994732291,0.58633366,48.76340945,993.8935217,0.99713
534,0.99986287,0.99495054,0.58633366,48.76340945,993.8935217,0.997233333
544,0.999877634,0.995276589,0.58633366,48.76340945,993.8935217,0.997331818
554,0.999892398,0.995531328,0.58633366,48.76340945,993.8935217,0.997564286
564,0.99990115,0.995584156,0.58633366,48.76340945,993.8935217,0.997622727
574,0.999903521,0.996014741,0.58633366,48.76340945,993.8935217,0.99772
584,0.999905891,0.996528485,0.58633366,48.76340945,993.8935217,0.9979875
594,0.999908262,0.996622409,0.58633366,48.76340945,993.8935217,0.9981
604,0.999910633,0.996663786,0.58633366,48.76340945,993.8935217,0.998138462
614,0.999913003,0.996709393,0.58633366,48.76340945,993.8935217,0.998176923
624,0.999915374,0.996784666,0.58633366,48.76340945,993.8935217,0.99822
634,0.999917745,0.997105428,0.58633366,48.76340945,993.8935217,0.99833
644,0.999920115,0.997168369,0.58633366,48.76340945,993.8935217,0.998421875
654,0.999922486,0.997324281,0.58633366,48.76340945,993.8935217,0.998466667
664,0.999924856,0.997484787,0.58633366,48.76340945,993.8935217,0.99855
674,0.999927227,0.997878553,0.58633366,48.76340945,993.8935217,0.9988
684,0.999929598,0.9980308,0.58633366,48.76340945,993.8935217,0.998906818
694,0.999931968,0.998076724,0.58633366,48.76340945,993.8935217,0.998929545
704,0.999934339,0.998143667,0.58633366,48.76340945,993.8935217,0.998954545
714,0.99993671,0.998312674,0.58633366,48.76340945,993.8935217,0.999
724,0.99993908,0.998380268,0.58633366,48.76340945,993.8935217,0.999078125
734,0.999941451,0.998415348,0.58633366,48.76340945,993.8935217,0.999103261
744,0.999943822,0.998437024,0.58633366,48.76340945,993.8935217,0.99911413
754,0.999946192,0.998458701,0.58633366,48.76340945,993.8935217,0.999125
764,0.999948563,0.998480377,0.58633366,48.76340945,993.8935217,0.99913587
774,0.999950934,0.998518817,0.58633366,48.76340945,993.8935217,0.999146739
784,0.999953304,0.998625244,0.58633366,48.76340945,993.8935217,0.999203226
794,0.999955675,0.998667927,0.58633366,48.76340945,993.8935217,0.999219355
804,0.999958045,0.998708852,0.58633366,48.76340945,993.8935217,0.999235484
814,0.999960416,0.998744465,0.58633366,48.76340945,993.8935217,0.9992525
824,0.999962787,0.998780078,0.58633366,48.76340945,993.8935217,0.9992775
834,0.999965157,0.998848705,0.58633366,48.76340945,993.8935217,0.999305
844,0.999967528,0.998908666,0.58633366,48.76340945,993.8935217,0.999350781
854,0.999969899,0.998924835,0.58633366,48.76340945,993.8935217,0.999358594
864,0.999972269,0.998941004,0.58633366,48.76340945,993.8935217,0.999366406
874,0.99997464,0.998957173,0.58633366,48.76340945,993.8935217,0.999374219
884,0.999977011,0.998973342,0.58633366,48.76340945,993.8935217,0.999382031
894,0.999979381,0.998989512,0.58633366,48.76340945,993.8935217,0.999389844
904,0.999981752,0.999101917,0.58633366,48.76340945,993.8935217,0.999397656
914,0.999984123,0.999122635,0.58633366,48.76340945,993.8935217,0.999409722
924,0.999986493,0.999143353,0.58633366,48.76340945,993.8935217,0.999423611
934,0.999988864,0.999164071,0.58633366,48.76340945,993.8935217,0.9994375
944,0.999991234,0.99918479,0.58633366,48.76340945,993.8935217,0.999453846
954,0.999993605,0.999300024,0.58633366,48.76340945,993.8935217,0.999492308
964,0.999995976,0.999313156,0.58633366,48.76340945,993.8935217,0.999563043
974,0.999998346,0.999326288,0.58633366,48.76340945,993.8935217,0.999584783
984,1,0.999339419,0.58633366,48.76340945,993.8935217,0.9996375
994,1,0.999352551,0.58633366,48.76340945,993.8935217,0.999659184
4,0.100261689,0.179046814,1.309706045,87.74378273,156.857052,0.0566
14,0.181311573,0.393858227,1.309706045,87.74378273,156.857052,0.12055
24,0.222591719,0.425468797,1.309706045,87.74378273,156.857052,0.1531
34,0.257114104,0.452058391,1.309706045,87.74378273,156.857052,0.1811
44,0.291768493,0.484387024,1.309706045,87.74378273,156.857052,0.20835
54,0.322101884,0.513972669,1.309706045,87.74378273,156.857052,0.2346
64,0.352856807,0.547679344,1.309706045,87.74378273,156.857052,0.2586
74,0.383329821,0.579824648,1.309706045,87.74378273,156.857052,0.284
84,0.410864827,0.6102698,1.309706045,87.74378273,156.857052,0.30885
94,0.439826409,0.638317953,1.309706045,87.74378273,156.857052,0.33485
104,0.466319984,0.659935849,1.309706045,87.74378273,156.857052,0.36035
114,0.492855274,0.682369507,1.309706045,87.74378273,156.857052,0.38515
124,0.516839502,0.704133446,1.309706045,87.74378273,156.857052,0.4076
134,0.541095428,0.72262923,1.309706045,87.74378273,156.857052,0.4313
144,0.56560974,0.738795432,1.309706045,87.74378273,156.857052,0.4546
154,0.587215334,0.754249362,1.309706045,87.74378273,156.857052,0.47555
164,0.61048212,0.768053629,1.309706045,87.74378273,156.857052,0.497
174,0.626020228,0.783168849,1.309706045,87.74378273,156.857052,0.51525
184,0.647162437,0.796899804,1.309706045,87.74378273,156.857052,0.53705
194,0.665608758,0.807475372,1.309706045,87.74378273,156.857052,0.5569
204,0.681640587,0.819139191,1.309706045,87.74378273,156.857052,0.57365
214,0.69975295,0.830259643,1.309706045,87.74378273,156.857052,0.5929
224,0.718122024,0.840021488,1.309706045,87.74378273,156.857052,0.61145
234,0.734161898,0.848129463,1.309706045,87.74378273,156.857052,0.6289
244,0.749345006,0.85485853,1.309706045,87.74378273,156.857052,0.64445
254,0.761284319,0.8629084,1.309706045,87.74378273,156.857052,0.65865
264,0.775920901,0.870677616,1.309706045,87.74378273,156.857052,0.6752
274,0.789373165,0.8764611,1.309706045,87.74378273,156.857052,0.69025
284,0.798967361,0.881782981,1.309706045,87.74378273,156.857052,0.70265
294,0.808623824,0.886627168,1.309706045,87.74378273,156.857052,0.71425
304,0.819212035,0.891946415,1.309706045,87.74378273,156.857052,0.72595
314,0.829575902,0.897487628,1.309706045,87.74378273,156.857052,0.73885
324,0.83699706,0.901528201,1.309706045,87.74378273,156.857052,0.7492
334,0.847296569,0.906432128,1.309706045,87.74378273,156.857052,0.76135
344,0.855550537,0.910753809,1.309706045,87.74378273,156.857052,0.7719
354,0.86214191,0.914388416,1.309706045,87.74378273,156.857052,0.78095
364,0.868400848,0.917699193,1.309706045,87.74378273,156.857052,0.7891
374,0.875352422,0.922243331,1.309706045,87.74378273,156.857052,0.79855
384,0.882901989,0.926548386,1.309706045,87.74378273,156.857052,0.80805
394,0.889156696,0.929649033,1.309706045,87.74378273,156.857052,0.8167
404,0.895046664,0.93378766,1.309706045,87.74378273,156.857052,0.82485
414,0.900317805,0.936938188,1.309706045,87.74378273,156.857052,0.8322
424,0.905717753,0.939818884,1.309706045,87.74378273,156.857052,0.8402
434,0.909654597,0.942319467,1.309706045,87.74378273,156.857052,0.8469
444,0.914023991,0.944826443,1.309706045,87.74378273,156.857052,0.85255
454,0.918242405,0.946818355,1.309706045,87.74378273,156.857052,0.8581
464,0.920966943,0.94995834,1.309706045,87.74378273,156.857052,0.86295
474,0.923866987,0.952041234,1.309706045,87.74378273,156.857052,0.8679
484,0.926827103,0.953844385,1.309706045,87.74378273,156.857052,0.8728
494,0.929803942,0.955771007,1.309706045,87.74378273,156.857052,0.87815
504,0.933708869,0.95765354,1.309706045,87.74378273,156.857052,0.8833
514,0.936863507,0.959080381,1.309706045,87.74378273,156.857052,0.8888
524,0.939798707,0.961047294,1.309706045,87.74378273,156.857052,0.8931
534,0.941308142,0.962722448,1.309706045,87.74378273,156.857052,0.8964
544,0.943533452,0.964688938,1.309706045,87.74378273,156.857052,0.90055
554,0.946167716,0.966442214,1.309706045,87.74378273,156.857052,0.90485
564,0.947826988,0.967124572,1.309706045,87.74378273,156.857052,0.9083
574,0.950524452,0.968205822,1.309706045,87.74378273,156.857052,0.91205
584,0.952863925,0.969119332,1.309706045,87.74378273,156.857052,0.91505
594,0.955671465,0.969864322,1.309706045,87.74378273,156.857052,0.91855
604,0.957514324,0.970669631,1.309706045,87.74378273,156.857052,0.9222
614,0.958831322,0.972025861,1.309706045,87.74378273,156.857052,0.92495
624,0.960302837,0.972658271,1.309706045,87.74378273,156.857052,0.92745
634,0.961935824,0.973709183,1.309706045,87.74378273,156.857052,0.93035
644,0.963871478,0.974727421,1.309706045,87.74378273,156.857052,0.9333
654,0.965200763,0.975819356,1.309706045,87.74378273,156.857052,0.93555
664,0.965980548,0.976892016,1.309706045,87.74378273,156.857052,0.9377
674,0.967544354,0.977995475,1.309706045,87.74378273,156.857052,0.94035
684,0.968381216,0.97873553,1.309706045,87.74378273,156.857052,0.94245
694,0.969396649,0.979855435,1.309706045,87.74378273,156.857052,0.9442
704,0.970021634,0.980210806,1.309706045,87.74378273,156.857052,0.9456
714,0.970399934,0.980682254,1.309706045,87.74378273,156.857052,0.947
